idade,sexo,posse_de_veiculo,posse_de_imovel,qtd_filhos,tipo_renda,educacao,estado_civil,tipo_residencia,tempo_emprego,possui_celular,possui_fone_comercial,possui_fone,possui_email,qt_pessoas_residencia,mau
43.68219178082192,F,N,Y,1,Commercial associate,Higher education,Married,House / apartment,4.019178082191781,1,0,1,0,3.0,False
43.68219178082192,F,N,Y,1,Commercial associate,Higher education,Married,House / apartment,4.019178082191781,1,0,1,0,3.0,False
43.68219178082192,F,N,Y,1,Commercial associate,Higher education,Married,House / apartment,4.019178082191781,1,0,1,0,3.0,False
43.68219178082192,F,N,Y,1,Commercial associate,Higher education,Married,House / apartment,4.019178082191781,1,0,1,0,3.0,False
43.68219178082192,F,N,Y,1,Commercial associate,Higher education,Married,House / apartment,4.019178082191781,1,0,1,0,3.0,False
43.68219178082192,F,N,Y,1,Commercial associate,Higher education,Married,House / apartment,4.019178082191781,1,0,1,0,3.0,False
43.68219178082192,F,N,Y,1,Commercial associate,Higher education,Married,House / apartment,4.019178082191781,1,0,1,0,3.0,False
43.68493150684932,F,N,Y,0,State servant,Secondary / secondary special,Civil marriage,House / apartment,10.063013698630137,1,1,1,0,2.0,False
43.68493150684932,F,N,Y,0,State servant,Secondary / secondary special,Civil marriage,House / apartment,10.063013698630137,1,1,1,0,2.0,False
43.69315068493151,F,N,N,0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,12.526027397260274,1,0,0,0,1.0,False
43.69315068493151,F,N,Y,1,Working,Incomplete higher,Married,House / apartment,25.64109589041096,1,0,0,0,3.0,False
43.69315068493151,M,N,Y,1,Working,Secondary / secondary special,Married,House / apartment,3.3808219178082197,1,0,0,0,3.0,False
43.69315068493151,F,N,Y,1,Working,Incomplete higher,Married,House / apartment,25.64109589041096,1,0,0,0,3.0,False
43.69315068493151,M,N,Y,1,Working,Secondary / secondary special,Married,House / apartment,3.3808219178082197,1,0,0,0,3.0,False
43.69315068493151,M,N,Y,1,Working,Secondary / secondary special,Married,House / apartment,3.3808219178082197,1,0,0,0,3.0,False
43.69315068493151,F,N,Y,1,Working,Incomplete higher,Married,House / apartment,25.64109589041096,1,0,0,0,3.0,False
43.69315068493151,F,N,Y,1,Working,Incomplete higher,Married,House / apartment,25.64109589041096,1,0,0,0,3.0,False
43.72602739726028,M,Y,Y,0,Working,Secondary / secondary special,Single / not married,House / apartment,9.791780821917808,1,0,0,0,1.0,False
43.72602739726028,M,Y,N,0,Commercial associate,Secondary / secondary special,Married,Rented apartment,4.50958904109589,1,0,0,0,2.0,False
43.72602739726028,M,Y,Y,0,Working,Secondary / secondary special,Single / not married,House / apartment,9.791780821917808,1,0,0,0,1.0,False
43.72602739726028,M,Y,Y,0,Working,Secondary / secondary special,Single / not married,House / apartment,9.791780821917808,1,0,0,0,1.0,False
43.72876712328768,F,N,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,17.81917808219178,1,1,1,0,2.0,False
43.73698630136986,F,N,N,1,State servant,Secondary / secondary special,Single / not married,House / apartment,20.797260273972604,1,0,0,0,2.0,False
43.73698630136986,F,N,Y,1,Working,Secondary / secondary special,Married,With parents,1.0547945205479452,1,0,0,0,3.0,False
43.73698630136986,F,N,Y,1,Working,Secondary / secondary special,Married,With parents,1.0547945205479452,1,0,0,0,3.0,False
43.75068493150685,F,Y,N,0,Working,Higher education,Single / not married,House / apartment,15.02191780821918,1,1,1,0,1.0,False
43.75342465753425,F,N,N,0,Working,Secondary / secondary special,Single / not married,House / apartment,24.621917808219177,1,0,0,0,1.0,False
43.75342465753425,M,N,N,1,Commercial associate,Higher education,Married,House / apartment,3.4876712328767123,1,1,0,0,3.0,False
43.75890410958904,M,N,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,2.8794520547945206,1,0,0,0,2.0,False
43.75890410958904,M,N,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,2.8794520547945206,1,0,0,0,2.0,False
43.75890410958904,M,N,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,2.8794520547945206,1,0,0,0,2.0,False
43.75890410958904,M,N,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,2.8794520547945206,1,0,0,0,2.0,False
43.76164383561644,M,Y,Y,0,Working,Secondary / secondary special,Civil marriage,House / apartment,5.550684931506849,1,0,0,1,2.0,False
43.76164383561644,M,Y,Y,0,Working,Secondary / secondary special,Civil marriage,House / apartment,5.550684931506849,1,0,0,1,2.0,False
43.76438356164383,M,Y,N,1,Working,Secondary / secondary special,Married,House / apartment,13.334246575342464,1,0,0,1,3.0,False
43.76438356164383,M,Y,N,1,Working,Secondary / secondary special,Married,House / apartment,13.334246575342464,1,0,0,1,3.0,False
43.76438356164383,M,Y,N,1,Working,Secondary / secondary special,Married,House / apartment,13.334246575342464,1,0,0,1,3.0,False
43.76712328767123,F,N,Y,1,State servant,Secondary / secondary special,Civil marriage,House / apartment,24.0,1,0,0,0,3.0,False
43.76712328767123,F,N,Y,1,State servant,Secondary / secondary special,Civil marriage,House / apartment,24.0,1,0,0,0,3.0,False
43.76986301369863,F,N,Y,0,Working,Higher education,Married,House / apartment,2.33972602739726,1,0,0,0,2.0,False
43.76986301369863,F,N,Y,0,Working,Higher education,Married,House / apartment,2.33972602739726,1,0,0,0,2.0,True
43.77534246575343,F,Y,Y,0,Working,Higher education,Civil marriage,House / apartment,9.512328767123288,1,1,1,0,2.0,False
43.77534246575343,F,Y,Y,0,Working,Higher education,Civil marriage,House / apartment,9.512328767123288,1,1,1,0,2.0,False
43.77534246575343,F,Y,Y,0,Working,Higher education,Civil marriage,House / apartment,9.512328767123288,1,1,1,0,2.0,False
43.77534246575343,F,Y,Y,0,Working,Higher education,Civil marriage,House / apartment,9.512328767123288,1,1,1,0,2.0,False
43.78082191780822,M,Y,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.3260273972602739,1,1,1,0,2.0,False
43.78082191780822,M,Y,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.3260273972602739,1,1,1,0,2.0,False
43.78082191780822,M,Y,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.3260273972602739,1,1,1,0,2.0,False
43.78630136986301,M,N,N,0,State servant,Secondary / secondary special,Single / not married,With parents,16.364383561643837,1,0,0,1,1.0,False
43.8027397260274,M,Y,Y,1,Commercial associate,Secondary / secondary special,Married,House / apartment,5.463013698630137,1,0,1,0,3.0,False
43.8027397260274,M,N,Y,2,Commercial associate,Secondary / secondary special,Married,House / apartment,1.5506849315068494,1,1,1,0,4.0,False
43.8027397260274,M,Y,Y,1,Commercial associate,Secondary / secondary special,Married,House / apartment,5.463013698630137,1,0,1,0,3.0,False
43.8027397260274,M,Y,Y,1,Commercial associate,Secondary / secondary special,Married,House / apartment,5.463013698630137,1,0,1,0,3.0,False
43.8027397260274,M,Y,Y,1,Commercial associate,Secondary / secondary special,Married,House / apartment,5.463013698630137,1,0,1,0,3.0,False
43.8027397260274,M,Y,Y,1,Commercial associate,Secondary / secondary special,Married,House / apartment,5.463013698630137,1,0,1,0,3.0,False
43.8027397260274,M,N,Y,2,Commercial associate,Secondary / secondary special,Married,House / apartment,1.5506849315068494,1,1,1,0,4.0,False
43.8027397260274,M,N,Y,2,Commercial associate,Secondary / secondary special,Married,House / apartment,1.5506849315068494,1,1,1,0,4.0,False
43.8027397260274,M,Y,Y,2,Commercial associate,Higher education,Married,House / apartment,2.712328767123288,1,0,0,0,4.0,False
43.8054794520548,M,Y,Y,1,Working,Secondary / secondary special,Married,House / apartment,6.136986301369863,1,0,0,0,3.0,False
43.81095890410959,M,N,N,0,Working,Secondary / secondary special,Single / not married,House / apartment,14.767123287671232,1,1,0,0,1.0,False
43.821917808219176,M,N,Y,0,Commercial associate,Higher education,Civil marriage,House / apartment,1.0986301369863014,1,0,0,0,2.0,False
43.827397260273976,M,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,20.112328767123287,1,1,1,0,2.0,False
43.827397260273976,M,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,20.112328767123287,1,1,1,0,2.0,False
43.827397260273976,M,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,20.112328767123287,1,1,1,0,2.0,False
43.827397260273976,M,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,20.112328767123287,1,1,1,0,2.0,False
43.827397260273976,M,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,20.112328767123287,1,1,1,0,2.0,False
43.827397260273976,M,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,20.112328767123287,1,1,1,0,2.0,False
43.827397260273976,M,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,20.112328767123287,1,1,1,0,2.0,False
43.827397260273976,M,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,20.112328767123287,1,1,1,0,2.0,False
43.827397260273976,M,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,20.112328767123287,1,1,1,0,2.0,False
43.827397260273976,M,N,N,1,Working,Secondary / secondary special,Married,House / apartment,5.183561643835616,1,1,1,0,3.0,False
43.827397260273976,M,N,N,1,Working,Secondary / secondary special,Married,House / apartment,5.183561643835616,1,1,1,0,3.0,False
43.827397260273976,M,N,N,1,Working,Secondary / secondary special,Married,House / apartment,5.183561643835616,1,1,1,0,3.0,False
43.827397260273976,M,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,20.112328767123287,1,1,1,0,2.0,False
43.827397260273976,M,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,20.112328767123287,1,1,1,0,2.0,False
43.83287671232877,F,Y,Y,1,Working,Secondary / secondary special,Married,House / apartment,8.956164383561644,1,1,0,0,3.0,False
43.83287671232877,F,Y,Y,1,Working,Secondary / secondary special,Married,House / apartment,8.956164383561644,1,1,0,0,3.0,False
43.83287671232877,F,Y,Y,1,Working,Secondary / secondary special,Married,House / apartment,8.956164383561644,1,1,0,0,3.0,False
43.83561643835616,F,N,Y,3,State servant,Higher education,Married,House / apartment,20.27671232876712,1,0,0,0,5.0,False
43.83561643835616,F,N,Y,3,State servant,Higher education,Married,House / apartment,20.27671232876712,1,0,0,0,5.0,False
43.83561643835616,F,N,Y,3,State servant,Higher education,Married,House / apartment,20.27671232876712,1,0,0,0,5.0,False
43.83561643835616,F,N,Y,3,State servant,Higher education,Married,House / apartment,20.27671232876712,1,0,0,0,5.0,False
43.85753424657534,F,N,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.4301369863013699,1,0,0,0,2.0,False
43.85753424657534,F,N,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.4301369863013699,1,0,0,0,2.0,False
43.85753424657534,F,N,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.4301369863013699,1,0,0,0,2.0,False
43.85753424657534,F,N,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.4301369863013699,1,0,0,0,2.0,False
43.86027397260274,M,Y,N,0,Working,Secondary / secondary special,Married,House / apartment,12.717808219178082,1,0,0,0,2.0,False
43.86027397260274,M,Y,N,0,Working,Secondary / secondary special,Married,House / apartment,12.717808219178082,1,0,0,0,2.0,False
43.86301369863013,F,Y,N,1,State servant,Higher education,Married,House / apartment,7.306849315068493,1,0,1,0,3.0,False
43.865753424657534,M,Y,N,0,Working,Secondary / secondary special,Married,House / apartment,4.517808219178082,1,0,0,0,2.0,False
43.865753424657534,M,Y,N,0,Working,Secondary / secondary special,Married,House / apartment,4.517808219178082,1,0,0,0,2.0,False
43.865753424657534,M,Y,N,0,Working,Secondary / secondary special,Married,House / apartment,4.517808219178082,1,0,0,0,2.0,False
43.865753424657534,M,Y,N,0,Working,Secondary / secondary special,Married,House / apartment,4.517808219178082,1,0,0,0,2.0,False
43.865753424657534,M,Y,N,0,Working,Secondary / secondary special,Married,House / apartment,4.517808219178082,1,0,0,0,2.0,False
43.865753424657534,M,Y,N,0,Working,Secondary / secondary special,Married,House / apartment,4.517808219178082,1,0,0,0,2.0,False
43.865753424657534,M,Y,N,0,Working,Secondary / secondary special,Married,House / apartment,4.517808219178082,1,0,0,0,2.0,False
43.865753424657534,M,Y,N,0,Working,Secondary / secondary special,Married,House / apartment,4.517808219178082,1,0,0,0,2.0,False
43.87123287671233,F,N,Y,0,Working,Higher education,Married,House / apartment,4.156164383561644,1,0,1,0,2.0,False
43.87123287671233,M,Y,Y,3,Working,Secondary / secondary special,Married,House / apartment,13.10958904109589,1,0,1,1,5.0,False
43.87123287671233,M,Y,Y,3,Working,Secondary / secondary special,Married,House / apartment,13.10958904109589,1,0,1,1,5.0,False
43.87123287671233,M,Y,Y,3,Working,Secondary / secondary special,Married,House / apartment,13.10958904109589,1,0,1,1,5.0,False
43.88219178082192,F,N,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,3.83013698630137,1,0,0,0,2.0,False
43.88219178082192,F,N,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,3.83013698630137,1,0,0,0,2.0,False
43.895890410958906,F,N,Y,0,Working,Secondary / secondary special,Married,Rented apartment,24.8,1,0,0,0,2.0,False
43.895890410958906,F,N,Y,0,Working,Secondary / secondary special,Married,Rented apartment,24.8,1,0,0,0,2.0,False
43.895890410958906,F,N,Y,0,Working,Secondary / secondary special,Married,Rented apartment,24.8,1,0,0,0,2.0,False
43.895890410958906,F,N,Y,0,Working,Secondary / secondary special,Married,Rented apartment,24.8,1,0,0,0,2.0,False
43.895890410958906,F,N,Y,0,Working,Secondary / secondary special,Married,Rented apartment,24.8,1,0,0,0,2.0,False
43.8986301369863,M,Y,Y,1,Working,Higher education,Married,House / apartment,2.643835616438356,1,0,1,0,3.0,False
43.8986301369863,M,Y,Y,1,Working,Higher education,Married,House / apartment,2.643835616438356,1,0,1,0,3.0,False
43.8986301369863,M,Y,Y,1,Working,Higher education,Married,House / apartment,2.643835616438356,1,0,1,0,3.0,False
43.8986301369863,M,Y,Y,1,Working,Higher education,Married,House / apartment,2.643835616438356,1,0,1,0,3.0,False
43.9013698630137,F,N,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.4684931506849315,1,0,0,0,2.0,False
43.9013698630137,F,N,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.4684931506849315,1,0,0,0,2.0,False
43.9013698630137,F,N,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.4684931506849315,1,0,0,0,2.0,False
43.90958904109589,M,N,Y,2,State servant,Higher education,Married,House / apartment,15.449315068493153,1,0,1,0,4.0,False
43.90958904109589,M,N,Y,2,State servant,Higher education,Married,House / apartment,15.449315068493153,1,0,1,0,4.0,False
43.90958904109589,M,N,Y,2,State servant,Higher education,Married,House / apartment,15.449315068493153,1,0,1,0,4.0,False
43.90958904109589,M,N,Y,2,State servant,Higher education,Married,House / apartment,15.449315068493153,1,0,1,0,4.0,False
43.90958904109589,M,N,Y,2,State servant,Higher education,Married,House / apartment,15.449315068493153,1,0,1,0,4.0,False
43.90958904109589,M,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,2.4356164383561643,1,0,1,0,2.0,False
43.917808219178085,M,Y,N,2,Working,Secondary / secondary special,Married,House / apartment,6.958904109589041,1,1,0,0,4.0,False
43.917808219178085,M,Y,N,2,Working,Secondary / secondary special,Married,House / apartment,6.958904109589041,1,1,0,0,4.0,False
43.917808219178085,M,Y,N,2,Working,Secondary / secondary special,Married,House / apartment,6.958904109589041,1,1,0,0,4.0,False
43.917808219178085,M,Y,N,2,Working,Secondary / secondary special,Married,House / apartment,6.958904109589041,1,1,0,0,4.0,False
43.92054794520548,M,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,4.923287671232877,1,0,0,0,2.0,False
43.92328767123288,M,Y,Y,2,Working,Secondary / secondary special,Married,House / apartment,3.345205479452055,1,0,0,0,4.0,False
43.92328767123288,M,Y,N,0,State servant,Higher education,Civil marriage,House / apartment,14.810958904109588,1,0,0,1,2.0,False
43.92602739726028,F,Y,Y,2,Commercial associate,Secondary / secondary special,Married,House / apartment,6.18082191780822,1,0,0,0,4.0,False
43.92876712328767,F,N,Y,0,Working,Higher education,Civil marriage,House / apartment,2.8,1,0,0,0,2.0,False
43.93972602739726,F,Y,N,1,Commercial associate,Incomplete higher,Married,House / apartment,0.4301369863013699,1,0,0,0,3.0,False
43.93972602739726,F,N,Y,1,Commercial associate,Higher education,Civil marriage,House / apartment,2.838356164383561,1,1,1,0,3.0,False
43.95342465753425,F,N,N,0,Commercial associate,Higher education,Married,House / apartment,10.512328767123288,1,0,1,0,2.0,False
43.95616438356164,M,Y,N,2,Working,Higher education,Married,House / apartment,18.336986301369866,1,1,1,0,4.0,False
43.95616438356164,M,Y,N,2,Working,Higher education,Married,House / apartment,18.336986301369866,1,1,1,0,4.0,False
43.95616438356164,M,Y,N,2,Working,Higher education,Married,House / apartment,18.336986301369866,1,1,1,0,4.0,False
43.95616438356164,M,Y,N,2,Working,Higher education,Married,House / apartment,18.336986301369866,1,1,1,0,4.0,False
43.95616438356164,M,Y,N,2,Working,Higher education,Married,House / apartment,18.336986301369866,1,1,1,0,4.0,False
43.98082191780822,F,Y,N,2,State servant,Higher education,Married,House / apartment,20.18904109589041,1,1,1,0,4.0,False
43.98082191780822,F,Y,N,2,State servant,Higher education,Married,House / apartment,20.18904109589041,1,1,1,0,4.0,False
43.98082191780822,F,Y,N,2,State servant,Higher education,Married,House / apartment,20.18904109589041,1,1,1,0,4.0,False
43.98082191780822,F,Y,N,2,State servant,Higher education,Married,House / apartment,20.18904109589041,1,1,1,0,4.0,False
43.98082191780822,F,Y,N,2,State servant,Higher education,Married,House / apartment,20.18904109589041,1,1,1,0,4.0,False
43.98082191780822,F,Y,N,2,State servant,Higher education,Married,House / apartment,20.18904109589041,1,1,1,0,4.0,False
43.98082191780822,F,Y,Y,0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,5.219178082191781,1,0,0,0,1.0,False
43.98082191780822,F,Y,Y,0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,5.219178082191781,1,0,0,0,1.0,False
43.98082191780822,F,Y,Y,0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,5.219178082191781,1,0,0,0,1.0,False
43.98082191780822,F,Y,Y,0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,5.219178082191781,1,0,0,0,1.0,False
43.98082191780822,F,Y,N,2,State servant,Higher education,Married,House / apartment,20.18904109589041,1,1,1,0,4.0,False
43.98082191780822,F,Y,N,2,State servant,Higher education,Married,House / apartment,20.18904109589041,1,1,1,0,4.0,True
43.98082191780822,F,Y,N,2,State servant,Higher education,Married,House / apartment,20.18904109589041,1,1,1,0,4.0,False
43.98082191780822,F,Y,N,2,State servant,Higher education,Married,House / apartment,20.18904109589041,1,1,1,0,4.0,False
43.98082191780822,F,Y,N,2,State servant,Higher education,Married,House / apartment,20.18904109589041,1,1,1,0,4.0,False
43.98630136986301,M,N,Y,1,Working,Secondary / secondary special,Married,House / apartment,10.03835616438356,1,0,1,0,3.0,False
43.98630136986301,M,N,Y,1,Working,Secondary / secondary special,Married,House / apartment,10.03835616438356,1,0,1,0,3.0,False
43.99178082191781,F,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,8.301369863013699,1,1,0,0,2.0,False
43.99178082191781,F,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,8.301369863013699,1,1,0,0,2.0,False
44.01643835616439,F,N,Y,2,Working,Secondary / secondary special,Civil marriage,House / apartment,23.306849315068494,1,0,0,0,4.0,False
44.01643835616439,M,Y,Y,0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,3.9287671232876713,1,0,0,0,2.0,False
44.02191780821918,F,N,Y,0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,7.457534246575342,1,0,1,0,1.0,False
44.02191780821918,F,N,Y,0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,7.457534246575342,1,0,1,0,1.0,False
44.02191780821918,F,N,Y,0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,7.457534246575342,1,0,1,0,1.0,False
44.02465753424657,F,Y,Y,1,Working,Secondary / secondary special,Separated,House / apartment,2.104109589041096,1,0,0,0,2.0,False
44.03013698630137,F,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,6.134246575342465,1,0,0,0,2.0,False
44.04383561643836,M,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,21.03835616438356,1,0,0,0,2.0,False
44.04383561643836,M,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,21.03835616438356,1,0,0,0,2.0,False
44.04383561643836,M,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,21.03835616438356,1,0,0,0,2.0,False
44.057534246575344,F,Y,Y,0,Working,Higher education,Married,House / apartment,4.263013698630137,1,0,0,0,2.0,False
44.057534246575344,M,Y,Y,0,Commercial associate,Higher education,Married,House / apartment,4.928767123287671,1,0,0,0,2.0,False
44.06027397260274,M,Y,N,0,Working,Secondary / secondary special,Married,House / apartment,11.27945205479452,1,0,0,0,2.0,False
44.06027397260274,M,Y,N,0,Working,Secondary / secondary special,Married,House / apartment,11.27945205479452,1,0,0,0,2.0,False
44.07397260273972,M,N,N,3,Working,Secondary / secondary special,Married,With parents,2.73972602739726,1,1,1,0,5.0,False
44.08493150684932,F,N,Y,0,State servant,Secondary / secondary special,Civil marriage,House / apartment,20.194520547945206,1,1,0,0,2.0,False
44.08493150684932,F,N,Y,0,State servant,Secondary / secondary special,Civil marriage,House / apartment,20.194520547945206,1,1,0,0,2.0,False
44.08493150684932,F,N,Y,0,State servant,Secondary / secondary special,Civil marriage,House / apartment,20.194520547945206,1,1,0,0,2.0,False
44.08493150684932,F,N,Y,0,State servant,Secondary / secondary special,Civil marriage,House / apartment,20.194520547945206,1,1,0,0,2.0,False
44.0958904109589,F,Y,Y,1,Commercial associate,Secondary / secondary special,Married,Municipal apartment,21.86027397260274,1,0,0,0,3.0,False
44.0958904109589,F,Y,Y,1,Commercial associate,Secondary / secondary special,Married,Municipal apartment,21.86027397260274,1,0,0,0,3.0,False
44.0958904109589,F,Y,Y,1,Commercial associate,Secondary / secondary special,Married,Municipal apartment,21.86027397260274,1,0,0,0,3.0,False
44.0958904109589,F,Y,Y,1,Commercial associate,Secondary / secondary special,Married,Municipal apartment,21.86027397260274,1,0,0,0,3.0,False
44.10410958904109,F,Y,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,12.189041095890412,1,0,0,0,2.0,False
44.10410958904109,F,N,Y,0,Working,Secondary / secondary special,Single / not married,House / apartment,5.117808219178082,1,1,1,0,1.0,False
44.106849315068494,F,N,N,0,Working,Secondary / secondary special,Single / not married,Municipal apartment,5.112328767123287,1,0,1,0,1.0,False
44.10958904109589,F,N,N,0,Working,Higher education,Married,House / apartment,13.531506849315068,1,0,1,0,2.0,False
44.10958904109589,F,N,N,0,Working,Higher education,Married,House / apartment,13.531506849315068,1,0,1,0,2.0,False
44.11232876712329,M,N,N,1,State servant,Secondary / secondary special,Married,Office apartment,13.52054794520548,1,0,0,0,3.0,False
44.11780821917808,F,N,Y,1,Working,Secondary / secondary special,Married,House / apartment,9.767123287671232,1,0,1,0,3.0,False
44.12602739726027,F,N,Y,1,Working,Higher education,Single / not married,House / apartment,1.5041095890410958,1,0,1,0,2.0,False
44.12876712328767,M,N,N,1,Working,Secondary / secondary special,Separated,Municipal apartment,14.556164383561644,1,0,1,0,2.0,False
44.12876712328767,M,N,N,1,Working,Secondary / secondary special,Separated,Municipal apartment,14.556164383561644,1,0,1,0,2.0,False
44.12876712328767,M,N,N,1,Working,Secondary / secondary special,Separated,Municipal apartment,14.556164383561644,1,0,1,0,2.0,False
44.136986301369866,F,N,Y,0,Working,Secondary / secondary special,Married,With parents,1.0986301369863014,1,0,0,0,2.0,False
44.136986301369866,F,N,Y,0,Working,Secondary / secondary special,Married,With parents,1.0986301369863014,1,0,0,0,2.0,False
44.136986301369866,F,N,Y,0,Working,Secondary / secondary special,Married,With parents,1.0986301369863014,1,0,0,0,2.0,False
44.136986301369866,F,N,Y,0,Working,Secondary / secondary special,Married,With parents,1.0986301369863014,1,0,0,0,2.0,False
44.136986301369866,F,N,Y,0,Working,Secondary / secondary special,Married,With parents,1.0986301369863014,1,0,0,0,2.0,False
44.136986301369866,F,N,Y,0,Working,Secondary / secondary special,Married,With parents,1.0986301369863014,1,0,0,0,2.0,False
44.136986301369866,F,N,Y,0,Working,Secondary / secondary special,Married,With parents,1.0986301369863014,1,0,0,0,2.0,False
44.14246575342466,F,Y,N,0,Working,Higher education,Married,House / apartment,17.361643835616437,1,1,1,0,2.0,False
44.14794520547945,F,Y,Y,1,State servant,Secondary / secondary special,Married,House / apartment,1.9342465753424656,1,0,0,0,3.0,False
44.15068493150685,F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,2.698630136986301,1,0,0,0,2.0,False
44.15068493150685,F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,2.698630136986301,1,0,0,0,2.0,False
44.15068493150685,F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,2.698630136986301,1,0,0,0,2.0,False
44.15068493150685,F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,2.698630136986301,1,0,0,0,2.0,False
44.15068493150685,F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,2.698630136986301,1,0,0,0,2.0,False
44.153424657534245,M,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,2.73972602739726,1,0,1,0,2.0,False
44.15890410958904,F,N,N,1,Working,Secondary / secondary special,Married,House / apartment,5.367123287671233,1,0,1,0,3.0,False
44.15890410958904,F,N,N,1,Working,Secondary / secondary special,Married,House / apartment,5.367123287671233,1,0,1,0,3.0,False
44.15890410958904,F,N,N,1,Working,Secondary / secondary special,Married,House / apartment,5.367123287671233,1,0,1,0,3.0,False
44.16438356164384,F,N,Y,0,Working,Secondary / secondary special,Civil marriage,House / apartment,2.7150684931506848,1,0,1,0,2.0,False
44.16438356164384,F,N,Y,0,Working,Secondary / secondary special,Civil marriage,House / apartment,2.7150684931506848,1,0,1,0,2.0,False
44.16438356164384,F,N,Y,0,Working,Secondary / secondary special,Separated,House / apartment,4.265753424657534,1,0,0,0,1.0,False
44.16438356164384,F,N,Y,0,Working,Secondary / secondary special,Separated,House / apartment,4.265753424657534,1,0,0,0,1.0,False
44.16438356164384,F,N,Y,0,Working,Secondary / secondary special,Separated,House / apartment,4.265753424657534,1,0,0,0,1.0,False
44.18082191780822,M,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,23.04383561643836,1,1,1,0,2.0,False
44.18356164383562,M,Y,Y,0,Working,Higher education,Married,House / apartment,13.082191780821915,1,0,1,0,2.0,False
44.18356164383562,F,N,Y,0,State servant,Secondary / secondary special,Married,House / apartment,23.27945205479452,1,0,1,0,2.0,False
44.18356164383562,M,Y,Y,0,Working,Higher education,Married,House / apartment,13.082191780821915,1,0,1,0,2.0,False
44.18356164383562,M,Y,Y,0,Working,Higher education,Married,House / apartment,13.082191780821915,1,0,1,0,2.0,False
44.18356164383562,M,Y,Y,0,Working,Higher education,Married,House / apartment,13.082191780821915,1,0,1,0,2.0,False
44.18356164383562,F,N,Y,0,State servant,Secondary / secondary special,Married,House / apartment,23.27945205479452,1,0,1,0,2.0,False
44.18356164383562,F,N,Y,0,State servant,Secondary / secondary special,Married,House / apartment,23.27945205479452,1,0,1,0,2.0,False
44.1945205479452,F,N,Y,0,State servant,Higher education,Married,House / apartment,5.843835616438356,1,1,0,0,2.0,False
44.2,F,N,Y,0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1.5945205479452054,1,0,0,0,2.0,False
44.21095890410959,F,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,25.72876712328767,1,0,1,0,2.0,False
